id,price_inr
36118,2332.92
10861,2324.24
49914,1467.26
31677,2559.33
46560,1756.71
31930,4355.11
17049,3143.67
49653,1750.97
58986,4203.19
10726,2055.1
59440,1806.39
2261,4912.44
26294,1562.21
11438,1124.25
40111,2409.28
19064,3275.66
4610,3438.23
36087,3189.92
16357,1799.83
50302,3195.61
44377,2273.72
7319,1028.65
12131,3199.87
34848,4718.31
54164,2310.64
15886,2271.66
24483,4022.88
9334,3593.97
14540,2244.81
52515,2544.68
25945,2510.73
6007,1958.03
9452,3615.27
6761,3167.47
42060,1458.77
33699,2843.7
8994,3612.48
13549,4236.64
32587,1751.77
12657,3903.38
54602,3826.26
33841,1260.77
22794,2711.47
44411,2647.73
19702,3377.08
47118,2669.35
27834,4511.77
16431,2462.69
50464,1308.01
3619,1320.39
10040,2115.84
56015,3267.71
36939,1822.23
59326,2167.29
2507,1914.96
5268,3093.14
20183,4020.58
29819,4207.98
49135,4447.54
27820,3910.1
4162,1831.74
19716,3917.02
50470,1570.2
21289,936.76
16425,3289.42
38900,2531.8
40663,551.73
56001,1738.49
10054,3709.43
18408,2738.09
46212,4349.69
49121,1701.23
20197,2101.02
6775,1892.98
8980,788.64
42074,4962.84
22958,1627.98
55508,3618.71
32593,3868.44
54616,561.61
12643,2907.96
8758,3354.68
22780,1741.22
33855,3154.66
44405,551.61
25789,3131.12
54170,1788.25
12125,1708.77
15892,3197.64
24497,2550.81
52501,784.63
14554,1251.97
6013,1711.38
25951,3081.79
46574,3613.49
58992,1609.48
49647,1635.19
31924,1605.73
51008,2868.25
10732,3498.52
2275,2858.35
59454,4623.49
57479,3651.55
26280,2215.43
20829,4917.28
40105,1419.21
36093,2887.73
4604,4738.0
19070,771.03
50316,929.02
16343,3312.28
48559,3502.03
7325,2026.98
53637,2705.65
15662,4619.12
34874,1901.18
54158,2288.58
55246,4313.68
13213,3992.5
1754,4974.12
25979,4266.34
52529,3253.79
51020,2669.29
17075,2936.3
5532,4994.89
18346,2305.29
28285,3248.42
41233,4219.46
11404,4978.35
39388,3928.89
56997,1335.7
19058,2973.76
47642,3108.18
48217,1455.45
50458,3809.82
47124,3115.06
27808,4581.68
3625,2779.75
58004,1809.65
11362,3819.62
56029,4117.5
36905,1982.98
17713,1403.46
49109,4392.4
5254,1988.96
18420,4818.51
45733,724.54
55520,3100.92
22970,872.48
6985,4657.38
43342,4509.58
7443,4838.04
15104,606.95
45727,1678.5
13561,3717.24
55534,3043.33
6991,2791.21
43356,2925.4
7457,2111.99
8764,3310.26
15110,4332.16
53145,3676.46
33869,4872.35
16419,2037.04
48203,1167.34
58010,2751.58
3631,1360.38
11376,2403.96
57323,4794.36
36911,2404.61
10068,1728.5
17707,2242.39
29831,4498.55
51752,2929.51
18434,4208.33
5240,4151.59
17061,1150.03
31918,4855.13
51034,2784.1
18352,4476.72
2249,1848.25
41227,1493.67
59468,2915.79
28291,3859.78
20815,2742.34
40139,4673.05
11410,4402.14
57445,961.66
4638,4811.92
47656,3736.57
56983,4684.03
7331,2030.92
8002,2405.34
15676,598.5
1998,682.61
53623,2206.4
34860,1097.83
12119,4083.08
13207,637.33
55252,2960.82
45041,2944.32
14568,3323.61
53810,3474.25
14583,674.93
34653,3796.54
22031,1944.8
1973,3688.87
32222,3621.7
29164,2960.0
49848,795.23
56968,608.04
36044,4247.43
21538,2076.82
16394,2857.54
39377,1258.88
49690,4439.55
58945,1682.77
20626,2394.11
27149,3792.35
10083,1407.58
30353,654.28
3802,1004.18
20140,672.07
36722,1107.17
26531,3751.53
17934,3431.65
51961,882.9
32544,4809.29
25038,3880.07
45914,2451.5
12694,593.98
33882,4033.86
22757,889.64
9491,2018.67
54819,546.65
8957,2160.55
24326,3125.2
32550,2463.65
12680,4522.81
45900,3213.97
22743,4042.29
33896,3194.51
9485,1805.93
12858,3617.2
34121,4186.09
8943,2529.58
10097,1618.02
28508,1743.06
30347,1682.44
37428,1175.24
20154,1808.17
3816,4072.94
36736,3092.07
39405,4909.37
26525,4615.78
11389,3800.39
31059,4335.99
29616,4352.42
17920,1709.71
26243,840.14
29170,961.28
36050,2733.45
39363,2685.32
16380,4979.5
58951,2206.08
49684,2182.15
53804,1583.55
33128,4994.21
15851,4515.42
24454,3267.92
14597,4009.65
34647,616.77
25992,2709.73
42909,656.19
32236,3966.56
29158,2063.12
49874,1517.42
31717,4084.72
57492,1479.62
56954,3809.23
47681,2120.41
38055,1306.48
58979,4793.0
18385,1774.14
28246,2227.17
4837,3474.7
27175,1891.43
55285,2387.79
15879,1634.43
33100,2093.97
45096,3867.02
23313,3831.23
35571,1638.64
42921,1444.5
25762,3016.86
25004,3869.04
45928,2269.73
6946,766.58
32578,1707.23
43381,1998.4
35217,4630.23
7480,3169.07
34109,2401.97
12870,2058.23
23475,817.65
41596,3783.61
28520,2889.04
19925,1223.11
51785,1822.09
4189,1812.81
17908,1395.17
40688,3077.9
31071,4388.98
28534,1633.46
19931,1296.62
27607,4091.71
20168,2299.32
5283,4520.29
37414,1194.98
21276,1330.65
31065,2254.07
51949,3816.28
26519,3783.88
6952,1602.03
43395,3277.09
7494,1462.26
35203,2398.31
12864,4724.94
54831,2871.45
23461,3021.69
55291,1784.14
24468,3579.52
53838,2749.19
33114,3438.97
1783,3936.25
45082,1843.94
23307,4329.83
35565,2401.62
42935,2263.35
22019,2911.75
25776,1491.99
31703,2189.16
49860,4177.87
21510,4469.79
56940,3944.03
38041,666.77
18391,4770.31
28252,4560.08
56798,4508.68
20381,3239.4
46004,1118.6
26928,4983.62
30192,2078.66
2705,4590.72
39808,4168.32
59124,4762.34
56217,4691.21
10242,2907.99
57109,1256.19
50666,2238.6
28905,3469.2
16633,1286.23
19500,4315.29
4374,1356.86
13993,2248.09
44613,1358.06
22596,3981.36
54400,2583.13
12455,3163.48
23850,4168.18
42262,4367.76
6563,886.85
23688,4505.93
52071,1347.18
9650,626.99
14024,2667.46
6205,3323.04
34492,1642.82
9136,3615.16
14742,4395.15
24681,1888.36
55078,4237.75
12333,4503.43
44175,2238.63
8228,1592.88
53409,2292.34
16155,4521.68
19266,1217.69
4412,2943.2
36285,2325.54
40313,4224.32
26096,515.21
21921,2474.28
59642,1500.48
56571,1197.06
27388,659.86
46762,2435.79
18178,3695.1
16141,4467.26
30838,4204.12
4406,3934.27
19272,674.06
40307,1120.56
58548,2262.52
48983,2222.95
59656,4458.54
21935,3093.1
56565,2656.81
46776,4168.59
5718,4257.7
6211,4827.52
14756,4453.72
9122,3158.17
24695,1691.75
35940,3129.47
13039,3210.02
42510,750.3
12327,2336.53
44161,4857.64
35798,3250.35
7669,4101.41
13987,3670.03
22582,1921.23
12441,593.01
43168,4362.16
23844,3361.45
42276,4493.04
6577,1562.56
14030,4819.81
9644,877.77
52065,3175.77
32949,4045.46
20395,1249.93
49323,2268.29
17539,1923.05
46010,2113.55
59130,2910.71
2711,3724.18
30186,4937.42
10256,3776.5
56203,1879.79
31298,4944.67
11148,909.95
16627,1523.64
50672,1425.69
19514,1624.81
15306,1754.31
7641,2627.51
12469,2539.37
14018,4123.3
45531,3283.33
18622,3522.49
26914,1875.72
17511,4780.18
51544,4736.06
50882,4804.9
41757,3430.82
39834,1215.34
59118,3782.02
11160,2414.96
57135,1631.27
58206,1686.12
3427,875.41
40449,826.8
47326,983.85
28939,855.47
48015,723.03
30810,2731.18
16169,3964.47
11606,4522.88
46986,1977.07
57653,3053.62
58560,3520.55
29399,3133.7
3341,4986.6
41031,4811.94
28087,973.96
5730,2689.9
17277,2713.1
51222,739.35
45257,3341.42
6239,3838.71
1556,4534.82
42538,4454.25
35968,2166.76
55044,1575.33
8214,4839.07
53435,2396.82
44149,2777.82
7127,3805.29
45243,4451.22
1542,3550.82
55050,2826.67
43632,3436.14
53421,1008.37
8200,1190.98
15474,1253.33
7133,3401.97
24871,3791.84
47454,3088.73
48767,1399.42
30804,2454.41
57647,1735.11
46992,881.87
11612,4338.82
3355,2909.23
58574,3509.03
56559,713.29
28093,2686.07
21909,3757.54
5724,4667.63
17263,2141.9
18636,1630.12
5042,3305.64
51550,1086.46
17505,2745.06
39820,4923.0
41743,3487.57
50896,1995.77
57121,3406.32
11174,2923.17
3433,2657.95
58212,2754.83
47332,2013.93
19528,1552.3
15312,1072.84
7655,2535.38
43154,973.03
23878,4324.4
13763,4177.17
9678,2624.24
52059,2976.06
44808,3518.32
7866,1993.29
33458,1233.69
34337,2302.33
35029,2300.34
55905,2777.79
13950,1704.97
22555,1805.73
12496,557.78
23893,4895.34
32746,4491.12
26733,3212.58
18805,2633.82
39613,1667.77
41970,728.6
36520,3758.33
20342,1251.45
16828,4731.43
30151,1950.55
10281,2547.8
28078,3363.7
59681,2119.38
48954,1521.66
30637,3831.1
49492,2818.09
17288,2224.66
57874,1580.63
37158,3886.27
11821,2113.39
16196,1024.49
39175,4153.02
59859,3391.3
46979,1975.34
5917,3033.51
26055,569.93
60000,2924.54
14959,4775.08
22233,1107.93
34451,952.97
14781,1211.03
35997,4550.11
24642,1411.78
52918,1548.84
32034,1666.68
22227,3898.5
34445,2997.0
43815,515.95
23139,4024.42
24656,2588.35
35983,1958.43
59695,3838.03
49486,1319.49
11835,993.32
57860,1257.21
39161,3313.46
16182,883.35
36252,4648.55
26041,1432.18
5903,1238.78
29414,3502.57
18811,4478.13
26727,2960.8
39607,4208.74
30145,4002.77
50869,1276.71
27439,1063.24
10295,629.48
24130,1143.13
34323,2238.41
9687,1717.13
55911,1857.58
22541,2007.05
12482,3117.22
23887,802.57
18839,2536.94
31273,2885.87
2922,3251.32
37602,1616.22
5095,3361.87
51587,4480.38
38531,4304.94
27411,1538.37
16814,4890.22
28722,2905.1
41794,3933.11
33464,3190.39
24118,1491.0
44834,2865.71
23677,3266.24
53390,2296.1
22569,2573.19
35015,3333.51
7682,1389.36
55939,3051.47
9877,3648.88
43183,1561.48
25206,2553.77
14965,1523.53
52930,828.44
54399,897.73
23111,1265.39
45294,1853.37
1595,4934.55
33302,1388.22
55087,4199.48
27377,3184.22
28044,2532.63
48968,1640.42
37164,1778.61
19299,3423.52
39149,4573.37
21706,4064.23
46945,3143.92
57690,1252.84
3382,2833.48
28050,2221.55
11809,2324.24
46789,2897.53
18193,2411.79
38243,933.94
21712,2078.02
46951,2080.21
3396,3058.29
52924,1684.78
32008,4474.35
14971,2035.11
25574,3616.01
43829,2119.06
23105,1568.07
34479,998.82
45280,4123.36
33316,3924.04
1581,2064.47
55093,1908.32
33470,4594.87
6588,4067.14
53384,1409.4
13978,2842.85
7696,564.93
35001,4435.69
43197,2405.81
9863,1703.87
25212,1443.98
31267,1678.5
36508,731.05
2936,3040.29
41958,1480.84
5081,2839.52
38525,3608.64
27405,725.81
41780,1893.04
30179,3050.25
50855,4486.39
28736,2786.28
16800,4335.87
1580,4956.48
45281,4163.38
23104,4717.18
43828,2748.03
25575,1950.63
32009,3195.76
52925,3817.21
14970,1084.09
3397,750.84
46950,1836.38
57685,592.97
21713,4692.52
38242,3244.36
11808,3523.0
46788,3621.51
2089,4464.45
28051,3224.25
50854,4493.89
30178,1147.24
41781,4591.12
16801,1501.2
28737,3446.17
27404,4913.48
38524,4529.24
51592,3163.11
5080,1964.19
2937,2598.16
41959,3725.86
21075,3677.19
36509,4568.98
31266,4766.13
25213,4313.4
43196,1163.21
9862,3258.22
13979,2881.0
35000,4625.22
7697,1104.66
6589,3461.77
23662,4842.53
44821,4670.87
33471,1910.51
25207,3797.21
9876,2896.15
43182,4665.95
55938,2332.68
7683,4971.79
35014,2257.69
53391,2776.98
23676,4981.98
44835,2463.25
24119,3138.3
33465,3098.37
28723,914.76
16815,2461.68
41795,4477.02
27410,3953.63
51586,1217.94
38530,4572.09
5094,3680.08
37603,4790.63
50698,2368.45
2923,2152.21
31272,3699.51
18838,4614.87
57691,1888.95
26068,707.09
46944,3421.93
21707,1543.81
19298,4927.13
20419,2273.38
37165,4624.73
57849,673.52
48969,4184.8
28045,2933.09
27376,3294.09
55086,809.31
33303,4787.92
1594,959.61
45295,4161.79
23110,2996.28
54398,3481.55
52931,3972.21
5902,1035.36
26040,2262.97
36253,2176.74
16183,3181.73
39160,1368.42
48799,4190.7
11834,3132.55
57861,4267.35
49487,4478.52
20431,1919.36
30622,2858.47
59694,4117.92
48941,4670.19
35982,3905.02
24657,2252.72
23138,621.64
43814,4728.64
14794,604.14
34444,4419.23
22226,768.0
32035,4195.48
52919,1525.46
25549,1762.9
23886,3370.85
12483,576.09
8598,3056.1
22540,577.42
13945,1119.2
55910,580.86
9686,2531.14
34322,1466.23
24131,2075.11
7873,2318.48
27438,4183.58
10294,2390.56
50868,1813.53
30144,4638.89
20357,3117.61
41965,3615.32
39606,4637.23
26726,2314.68
18810,4561.17
29415,2248.35
10280,3648.07
16829,3345.0
30150,4078.38
20343,2672.93
36521,4872.19
39612,3957.48
41971,2274.82
18804,4970.13
26732,4614.43
12497,3922.65
22554,4898.85
55904,1997.61
35028,4605.15
13951,1357.4
9692,1670.13
34336,795.78
33459,2789.25
44809,1468.53
7867,896.45
13789,1341.36
24643,3110.23
35996,3611.77
14780,1262.57
34450,2392.16
22232,3981.6
14958,899.45
26054,1807.3
46978,2098.58
5916,2833.22
36247,2702.92
59858,4452.36
39174,3637.86
16197,4412.23
37159,2645.22
57875,1244.53
11820,1941.07
20425,4112.58
17289,2882.98
49493,2521.67
48955,2065.53
59680,3937.65
28079,1454.53
30636,4487.43
17262,1652.67
49478,4552.54
5725,3287.25
28092,1694.13
21908,2266.04
56558,2142.21
3354,2980.43
57646,3367.87
11613,1156.12
48766,801.5
30805,1804.82
47455,1160.5
24870,2146.93
7132,4082.91
53420,1399.24
15475,835.33
43633,939.36
55051,3528.14
1543,3277.81
45242,1518.97
9679,1919.83
52058,4705.49
13762,1806.92
43155,4213.83
7654,1263.49
15313,1725.35
19529,1728.31
47333,3336.91
3432,2748.78
58213,2205.46
57120,1633.6
11175,1725.75
39821,3589.25
41742,2193.98
51551,2497.66
17504,1116.65
5043,1379.72
18637,2939.22
26901,2705.11
48014,4239.02
28938,2371.74
47327,2298.26
58207,648.31
3426,4947.34
40448,617.35
11161,4522.64
57134,3686.26
2738,3259.77
41756,4117.01
50883,2258.97
59119,1382.72
39835,4243.61
17510,2870.95
51545,3240.46
26915,4074.78
18623,2162.94
46039,3963.21
14019,2295.01
13776,3548.4
7898,1303.88
12468,2487.17
7640,4545.92
15307,3225.49
44148,2719.65
7126,1238.47
8215,3413.95
15461,1703.25
53434,2559.97
43627,2755.26
55045,745.59
1557,2338.02
42539,1831.25
45256,1197.61
6238,2291.61
38295,1290.62
17276,2631.37
18145,1267.79
5731,4145.64
41030,4086.37
28086,3418.99
58561,4291.39
3340,3439.99
11607,4624.22
57652,2229.35
46987,2000.45
30811,3902.14
16168,1980.57
48772,3609.66
35799,2522.51
12326,4220.06
42511,571.84
35941,1850.44
24694,2389.98
9123,2976.31
14757,4382.47
46777,4497.97
5719,4419.03
56564,2293.67
59657,4546.44
41018,3744.32
21934,4177.35
26083,3731.53
40306,4579.94
58549,4949.53
19273,2193.24
4407,1655.77
36290,2691.44
16140,3934.98
30839,4198.34
19515,3819.62
4361,1421.97
28910,1527.62
16626,659.94
50673,1880.43
40460,1206.87
31299,2921.55
10257,3541.82
56202,2535.17
59131,2608.27
30187,1279.09
2710,1650.03
46011,1208.56
20394,1883.74
17538,4193.66
49322,4325.26
9645,4888.22
14031,621.4
32948,3803.08
52064,1296.05
6576,4201.01
23845,4093.93
43169,3139.53
12440,2807.14
22583,3426.42
7668,1264.8
13986,4932.94
52070,4910.58
23689,3240.63
14025,1459.95
9651,4853.53
6562,1221.42
42263,2762.16
23851,2622.41
54401,1837.05
12454,4787.46
22597,3197.74
13992,535.55
44612,4163.25
4375,2146.31
19501,2327.8
50667,1353.1
16632,1504.85
48028,2329.07
28904,3993.34
57108,3884.21
56216,2121.06
10243,3368.05
2704,3217.16
30193,2103.45
39809,1047.1
26929,1007.77
46005,958.31
51579,4190.53
18179,1655.14
46763,4725.63
56570,1035.24
21920,3955.42
2062,1602.46
59643,4863.9
40312,4433.92
36284,1675.53
4413,2812.09
19267,569.59
16154,1981.07
8229,1704.28
53408,4702.43
44174,3463.74
24858,566.14
55079,4271.83
24680,4044.15
14743,3060.77
9137,540.89
34493,3425.3
6204,4987.2
23460,4443.15
52299,4506.08
12865,2717.53
35202,3307.66
7495,4150.89
43394,590.29
25011,1912.53
6953,993.08
26518,3438.52
51948,3996.54
31064,1066.74
21277,4693.92
37415,1334.59
5282,2614.92
20169,3443.96
19930,2251.1
28535,2499.66
41583,1129.26
28253,2068.48
38040,2463.85
56941,844.29
21511,2538.69
57487,4814.14
31702,2876.0
49861,4293.68
25777,4929.47
22018,695.02
42934,3934.07
35564,1652.11
23306,1513.24
45083,3047.81
1782,1779.43
33115,2455.49
53839,4214.58
24469,4505.72
55290,4754.5
25763,1282.27
42920,4049.79
44389,1990.86
35570,4056.82
23312,1394.65
45097,1960.53
15878,3328.83
33101,2106.1
1796,4129.78
55284,4403.6
27174,1204.42
4836,1993.8
28247,1145.98
18384,1093.32
58978,3015.8
38054,1199.56
47680,4034.97
56955,2383.22
21505,3426.01
57493,4556.74
49875,1812.03
31716,2052.79
3181,1852.98
17909,1910.02
31070,4324.15
40689,1695.33
4188,1717.11
21263,710.59
5296,4739.87
51784,4994.15
19924,4959.01
41597,773.71
28521,2505.67
23474,1036.54
34108,2159.85
12871,3577.8
7481,701.87
35216,885.27
43380,1700.1
32579,2765.25
45929,4110.63
6947,2741.24
17921,3424.46
26524,831.63
11388,4678.69
36737,2636.34
3817,2747.06
20155,3849.87
37429,4297.89
28509,1364.3
30346,982.18
10096,854.83
24333,3636.85
8942,2790.36
12859,1421.2
34120,1262.86
9484,3646.78
33897,4961.71
22742,4041.41
12681,3186.35
45901,1136.63
32551,4590.39
35558,4637.78
22024,3857.89
1966,4475.34
42908,2491.21
15688,1006.85
34646,4332.5
14596,891.17
24455,1709.33
33129,4330.53
53805,2095.91
15850,3149.43
58950,758.4
16381,795.48
39362,4127.68
36051,2340.68
29171,3711.23
27148,2833.3
58944,4780.52
20627,4164.76
21539,1440.86
39376,4935.37
16395,2230.01
36045,3618.58
56969,1070.52
49849,1665.25
29165,717.87
26256,4079.19
32223,4126.41
1972,3014.35
22030,1317.64
34652,1446.45
25987,1559.62
14582,805.68
15844,4706.66
53811,4537.66
24327,1375.41
8956,1846.56
34134,2681.51
23448,4930.12
9490,4783.11
22756,3509.44
33883,2043.93
45915,4617.35
25039,3684.43
12695,2144.4
32545,1121.04
17935,4642.36
51960,3476.68
26530,2098.12
36723,2687.47
20141,1461.16
30352,1690.63
19918,500.69
10082,1113.38
5241,2185.43
18435,4105.18
17706,2690.51
51753,2646.86
36910,3352.3
10069,2093.31
11377,2605.73
57322,3829.47
58011,2101.38
3630,788.37
47131,3451.47
48202,1892.36
16418,2395.8
15111,2114.17
8765,4418.24
33868,2248.7
53144,3820.52
7456,1872.11
43357,1381.39
6990,757.4
42049,1282.64
13560,659.25
55535,3778.61
6748,2753.52
14569,3637.76
45040,1861.2
13206,1120.99
55253,4680.07
34861,4413.0
12118,4858.13
15677,2811.91
8003,2366.75
53622,3487.37
1999,2174.28
7330,2221.32
56982,2397.58
4639,3903.92
47657,2437.01
48564,4832.6
11411,1380.26
57444,641.29
40138,1535.63
20814,1259.2
2248,3180.36
28290,1944.98
59469,4781.72
46549,4926.34
5527,1603.0
18353,2603.28
17060,3948.14
51035,3846.77
31919,4022.58
47643,2432.72
19059,4300.71
56996,3335.09
48570,840.43
57450,3550.56
11405,2704.64
3142,3866.31
28284,2929.72
41232,4674.79
5533,3370.44
51021,4368.74
17074,2188.68
9309,521.36
52528,1041.81
25978,3107.3
1755,1116.54
55247,2971.09
13212,1442.14
54159,4566.63
53636,4462.1
8017,2697.28
15663,4265.49
7324,1600.71
53150,3318.25
8771,1277.12
15105,1910.67
7442,765.62
43343,2255.19
6984,1121.37
22971,2102.54
55521,4994.95
13574,2471.8
45732,1190.22
18421,3853.28
5255,2205.49
49108,3294.67
17712,4629.19
36904,3255.8
56028,3081.89
57336,3582.05
11363,1709.83
3624,1652.42
58005,2286.91
27809,2122.29
47125,3403.87
48216,4368.97
50459,1001.79
44404,753.55
8759,785.56
33854,4415.42
22781,4212.88
54617,1463.27
12642,3755.43
32592,2275.04
55509,701.37
8981,4704.69
22959,4006.4
42075,1675.59
6774,3412.65
9447,4119.26
49120,1481.87
20196,4367.85
18409,1196.88
56000,3755.32
40662,3403.02
21288,668.71
50471,4863.06
16424,2184.0
19717,1709.21
4163,4707.83
27821,1159.51
50317,4407.08
48558,2740.71
19071,3504.25
4605,3144.42
40104,1560.37
20828,2788.98
26281,1707.85
57478,1738.18
2274,4046.85
59455,3798.98
10733,4478.69
49646,2194.62
51009,1947.39
31925,4051.05
46575,1418.56
25950,1153.75
6012,2225.28
52500,2586.28
9321,3451.95
14555,2341.69
24496,2191.46
15893,3306.61
42713,2293.51
54171,2060.21
25788,2445.6
12124,4103.66
6006,503.42
25944,924.88
14541,4446.31
9335,3244.53
52514,2601.76
24482,1876.89
15887,3725.09
12130,1585.37
54165,1701.1
34849,4901.17
44376,4948.11
50303,672.17
36086,4714.52
4611,1572.45
19065,1065.33
40110,785.38
26295,2540.81
11439,2968.01
59441,1429.04
2260,3931.85
10727,3522.95
31931,4613.14
58987,2941.23
49652,1191.38
17048,1528.21
46561,1967.22
20182,3787.88
49134,2139.2
46207,4491.47
5269,4315.75
2506,1127.44
10041,3911.04
36938,3412.17
56014,536.09
3618,4206.77
58039,2317.18
16430,3147.7
50465,2429.91
47119,1389.82
19703,4828.18
44410,4588.21
22795,3815.16
33840,4210.89
12656,878.4
54603,1436.15
32586,617.26
13548,604.94
33698,4618.13
42061,4437.54
8995,4507.61
6760,2189.62
9453,1770.8
32419,3041.84
6827,3232.86
25165,510.18
23514,1048.08
54944,4033.47
34068,1860.9
45691,999.37
33707,1188.08
55482,4699.27
19844,891.14
27772,2334.98
2499,541.97
28441,2688.91
46398,750.77
37561,672.29
18582,2710.08
38652,3457.02
40931,2449.71
57295,2222.28
17869,2986.47
31110,4950.21
3787,2883.56
49915,4895.96
29039,3147.95
36119,692.44
21465,3618.79
5490,556.58
37207,2664.96
58818,3095.31
38134,1115.4
51182,503.6
27014,2153.37
4956,3262.83
41391,4879.61
30568,875.03
15918,2579.65
33061,1532.94
42698,1811.6
23272,2024.64
6199,3113.82
42840,1796.26
53795,4424.25
7287,2293.23
35410,2982.53
43586,4420.69
25603,1725.79
33075,3693.48
24509,922.99
23266,4693.13
53781,1011.32
22178,3570.55
42854,3950.66
35404,2610.01
7293,4734.31
43592,3945.97
25617,2490.49
31662,1087.81
49901,724.08
10874,1285.63
56821,1837.25
21471,3132.03
50288,4437.76
5484,3718.8
4942,2267.27
27000,2610.96
28333,2991.09
41385,1950.34
27766,827.32
19850,2021.35
28455,2902.72
18596,3716.79
37575,2774.09
40925,2644.5
20009,1852.02
38646,1123.11
47092,1617.82
19688,4271.3
39558,3269.84
26478,3987.45
57281,4109.83
3793,1756.98
31104,4049.73
25171,3687.14
6833,4223.39
35362,1820.08
23500,3032.97
12905,2810.09
45685,2217.63
54950,1266.05
33713,2342.0
55496,3173.51
59284,4831.0
19878,3603.76
49097,1616.08
20021,773.24
3963,4292.48
39570,937.49
27996,3088.04
36643,1537.62
29763,3565.79
17855,3216.91
51800,4066.66
26450,812.25
45875,4682.48
25159,3246.06
32425,1224.45
22636,2965.46
54978,1414.81
34054,1968.28
23528,4518.92
14384,2748.15
24521,1118.61
15924,3706.69
34732,1036.3
8188,804.07
1812,2820.73
22150,2856.44
12093,1844.53
32343,2130.31
49929,2237.19
26336,1340.34
39216,1647.68
36125,4358.3
56809,747.61
31892,2320.41
27028,3393.74
10684,2818.22
29011,3735.08
26322,1918.45
39202,1287.0
10848,1985.75
36131,3719.69
20753,3700.36
31886,2763.9
58830,3229.04
30540,3430.71
10690,4637.26
24535,2346.46
13399,1463.77
33049,4656.01
35438,3980.68
1806,928.17
42868,4545.74
12087,1947.73
32357,4332.31
45861,615.29
32431,1117.06
22622,2249.18
12939,2472.04
34040,3921.27
14390,2275.31
24253,4924.6
28469,1064.12
59290,2686.61
3977,1734.84
20035,2540.44
49083,2457.1
17699,1904.66
37549,2128.09
39564,2504.99
36657,3005.01
27982,3267.7
17841,1578.01
29777,3382.92
26444,3725.41
27969,2320.59
47045,710.19
48376,2301.44
57256,3427.59
11203,1576.24
3744,3253.5
58165,2922.64
19887,512.19
56148,3054.08
28482,1275.08
41434,3645.74
18541,831.11
51627,3283.4
38691,3811.14
49068,3453.32
17672,1976.87
29944,4988.79
54987,4822.51
45652,2862.31
22811,2999.79
55441,728.14
13414,3935.88
43223,920.39
53030,4640.82
8611,2595.33
15065,1615.65
7522,3145.34
42883,3594.64
53756,1154.04
15703,829.48
7244,1743.12
43545,2931.07
34915,4959.48
1635,3054.63
13372,4748.32
9269,2411.26
52448,884.13
45134,937.19
25818,4721.07
18227,556.56
5453,2617.79
51141,4351.56
4995,3422.14
41352,4549.85
57530,4214.8
11565,3976.47
20960,4767.53
58603,1586.15
19139,2415.87
48410,3706.53
5447,958.34
18233,3031.65
17100,770.7
51155,2064.1
31879,2994.17
2328,1714.57
41346,3468.02
59509,2482.52
11571,762.84
57524,1264.33
20974,2858.27
4759,4339.85
48404,1557.81
15717,4685.84
8163,4729.62
53742,1121.93
42897,2685.18
7250,768.66
34901,1038.81
12078,2312.94
1621,4809.62
13366,3172.22
55333,1554.62
14409,2117.57
45120,2193.62
45646,908.48
6628,822.65
54993,4425.02
22805,3999.08
42129,2015.41
13400,2337.54
55455,2052.92
43237,4624.76
15071,3013.74
8605,3673.42
33908,2262.17
53024,4604.32
7536,1273.29
47051,3631.13
48362,4918.46
11217,4439.86
57242,4262.04
58171,1511.56
29788,3432.55
3750,1927.32
19893,4895.49
10109,4338.4
28496,2334.76
5321,4015.8
18555,3456.97
29950,2598.07
17666,1189.43
3988,2707.33
51633,3100.94
34097,2008.9
6600,4272.05
14347,3060.58
9533,1750.36
52312,3655.64
24284,4621.7
13428,4064.43
12736,3035.7
44570,957.23
33920,4259.21
15059,2416.1
16550,2411.7
50505,3197.09
27955,1857.8
36680,2816.89
4017,1982.39
47079,4701.59
19663,2233.03
3778,2014.1
58159,564.24
17896,4634.67
26493,3390.45
59247,1103.44
41408,818.07
56174,4275.68
49054,3406.94
29978,3243.15
46367,4758.83
31851,3536.84
20784,2985.32
49732,3641.91
17128,2651.22
46401,2704.66
59521,1714.22
2300,3364.01
30597,1711.84
10647,1831.88
56612,2624.86
31689,2978.09
40070,3481.41
11559,4040.65
16236,2648.25
4771,4979.44
19105,708.13
44216,3493.82
7278,1196.0
22193,2658.94
34929,856.33
43579,4102.68
32380,1727.97
1609,2166.7
42667,1000.93
45108,873.73
6166,1086.2
25824,1138.11
14421,1744.69
9255,1384.37
52474,3323.24
44202,600.46
22187,2753.44
12044,1784.67
32394,2093.97
42673,3875.27
25830,1817.28
6172,1537.12
23299,3743.5
52460,704.5
9241,4888.82
49726,2186.37
51169,1809.45
20790,1974.94
31845,3035.24
2314,2996.36
59535,3638.6
56606,2909.51
40064,1248.33
20948,2134.72
57518,3997.62
50277,3026.08
48438,1054.64
16222,2858.15
19111,2430.07
4765,1727.98
16544,2445.9
19677,3519.29
4003,4443.5
36694,4831.04
27941,4323.97
17882,2421.74
26487,2990.0
59253,1073.22
56160,3803.16
10135,2949.95
49040,4907.53
18569,1511.74
6614,3345.27
34083,2210.66
52306,3826.14
9527,4478.6
14353,4847.51
24290,2412.46
55469,2317.64
42115,1923.9
12722,1445.46
44564,4591.88
8639,2411.38
33934,3047.46
25401,3962.96
14804,1324.01
52851,4472.96
